row_id,sample_id,source_index,source_partition,role,label
49920,mnist_54429,54429,train,model_training,5
49921,mnist_54430,54430,train,model_training,3
49922,mnist_54431,54431,train,model_training,4
49923,mnist_54432,54432,train,model_training,2
49924,mnist_54433,54433,train,model_training,0
49925,mnist_54434,54434,train,model_training,1
49926,mnist_54435,54435,train,model_training,7
49927,mnist_54436,54436,train,model_training,3
49928,mnist_54438,54438,train,model_training,1
49929,mnist_54439,54439,train,model_training,7
49930,mnist_54440,54440,train,model_training,2
49931,mnist_54441,54441,train,model_training,7
49932,mnist_54442,54442,train,model_training,5
49933,mnist_54443,54443,train,model_training,9
49934,mnist_54444,54444,train,model_training,3
49935,mnist_54445,54445,train,model_training,0
49936,mnist_54447,54447,train,model_training,4
49937,mnist_54448,54448,train,model_training,2
49938,mnist_54449,54449,train,model_training,9
49939,mnist_54450,54450,train,model_training,8
49940,mnist_54452,54452,train,model_training,4
49941,mnist_54453,54453,train,model_training,7
49942,mnist_54454,54454,train,model_training,2
49943,mnist_54455,54455,train,model_training,4
49944,mnist_54456,54456,train,model_training,2
49945,mnist_54457,54457,train,model_training,2
49946,mnist_54458,54458,train,model_training,1
49947,mnist_54459,54459,train,model_training,0
49948,mnist_54460,54460,train,model_training,3
49949,mnist_54461,54461,train,model_training,5
49950,mnist_54463,54463,train,model_training,8
49951,mnist_54464,54464,train,model_training,0
49952,mnist_54465,54465,train,model_training,5
49953,mnist_54466,54466,train,model_training,4
49954,mnist_54467,54467,train,model_training,9
49955,mnist_54469,54469,train,model_training,8
49956,mnist_54470,54470,train,model_training,5
49957,mnist_54471,54471,train,model_training,8
49958,mnist_54472,54472,train,model_training,7
49959,mnist_54473,54473,train,model_training,4
49960,mnist_54474,54474,train,model_training,0
49961,mnist_54475,54475,train,model_training,0
49962,mnist_54477,54477,train,model_training,7
49963,mnist_54478,54478,train,model_training,7
49964,mnist_54479,54479,train,model_training,1
49965,mnist_54480,54480,train,model_training,2
49966,mnist_54481,54481,train,model_training,3
49967,mnist_54482,54482,train,model_training,7
49968,mnist_54483,54483,train,model_training,5
49969,mnist_54484,54484,train,model_training,2
49970,mnist_54485,54485,train,model_training,1
49971,mnist_54486,54486,train,model_training,0
49972,mnist_54487,54487,train,model_training,3
49973,mnist_54488,54488,train,model_training,8
49974,mnist_54489,54489,train,model_training,1
49975,mnist_54490,54490,train,model_training,6
49976,mnist_54491,54491,train,model_training,5
49977,mnist_54492,54492,train,model_training,8
49978,mnist_54493,54493,train,model_training,3
49979,mnist_54494,54494,train,model_training,7
49980,mnist_54495,54495,train,model_training,8
49981,mnist_54496,54496,train,model_training,6
49982,mnist_54497,54497,train,model_training,7
49983,mnist_54498,54498,train,model_training,8
49984,mnist_54499,54499,train,model_training,3
49985,mnist_54500,54500,train,model_training,5
49986,mnist_54501,54501,train,model_training,1
49987,mnist_54504,54504,train,model_training,9
49988,mnist_54505,54505,train,model_training,8
49989,mnist_54506,54506,train,model_training,1
49990,mnist_54507,54507,train,model_training,5
49991,mnist_54508,54508,train,model_training,9
49992,mnist_54509,54509,train,model_training,9
49993,mnist_54510,54510,train,model_training,5
49994,mnist_54511,54511,train,model_training,2
49995,mnist_54512,54512,train,model_training,0
49996,mnist_54513,54513,train,model_training,2
49997,mnist_54514,54514,train,model_training,0
49998,mnist_54515,54515,train,model_training,0
49999,mnist_54516,54516,train,model_training,3
50000,mnist_54518,54518,train,model_training,6
50001,mnist_54519,54519,train,model_training,2
50002,mnist_54520,54520,train,model_training,9
50003,mnist_54521,54521,train,model_training,4
50004,mnist_54522,54522,train,model_training,7
50005,mnist_54523,54523,train,model_training,6
50006,mnist_54525,54525,train,model_training,5
50007,mnist_54526,54526,train,model_training,3
50008,mnist_54527,54527,train,model_training,2
50009,mnist_54528,54528,train,model_training,5
50010,mnist_54529,54529,train,model_training,7
50011,mnist_54530,54530,train,model_training,3
50012,mnist_54531,54531,train,model_training,3
50013,mnist_54532,54532,train,model_training,7
50014,mnist_54533,54533,train,model_training,1
50015,mnist_54534,54534,train,model_training,3
50016,mnist_54535,54535,train,model_training,3
50017,mnist_54536,54536,train,model_training,7
50018,mnist_54537,54537,train,model_training,6
50019,mnist_54538,54538,train,model_training,9
50020,mnist_54539,54539,train,model_training,6
50021,mnist_54540,54540,train,model_training,7
50022,mnist_54541,54541,train,model_training,2
50023,mnist_54542,54542,train,model_training,7
50024,mnist_54543,54543,train,model_training,1
50025,mnist_54544,54544,train,model_training,1
50026,mnist_54545,54545,train,model_training,2
50027,mnist_54546,54546,train,model_training,9
50028,mnist_54547,54547,train,model_training,6
50029,mnist_54549,54549,train,model_training,0
50030,mnist_54550,54550,train,model_training,8
50031,mnist_54551,54551,train,model_training,2
50032,mnist_54552,54552,train,model_training,1
50033,mnist_54553,54553,train,model_training,2
50034,mnist_54554,54554,train,model_training,8
50035,mnist_54556,54556,train,model_training,2
50036,mnist_54557,54557,train,model_training,1
50037,mnist_54558,54558,train,model_training,7
50038,mnist_54559,54559,train,model_training,3
50039,mnist_54560,54560,train,model_training,3
50040,mnist_54561,54561,train,model_training,7
50041,mnist_54562,54562,train,model_training,5
50042,mnist_54563,54563,train,model_training,4
50043,mnist_54564,54564,train,model_training,8
50044,mnist_54565,54565,train,model_training,7
50045,mnist_54566,54566,train,model_training,5
50046,mnist_54567,54567,train,model_training,4
50047,mnist_54568,54568,train,model_training,3
50048,mnist_54569,54569,train,model_training,8
50049,mnist_54571,54571,train,model_training,9
50050,mnist_54572,54572,train,model_training,6
50051,mnist_54573,54573,train,model_training,2
50052,mnist_54574,54574,train,model_training,2
50053,mnist_54575,54575,train,model_training,9
50054,mnist_54576,54576,train,model_training,1
50055,mnist_54577,54577,train,model_training,5
50056,mnist_54578,54578,train,model_training,9
50057,mnist_54579,54579,train,model_training,1
50058,mnist_54580,54580,train,model_training,1
50059,mnist_54581,54581,train,model_training,5
50060,mnist_54583,54583,train,model_training,6
50061,mnist_54584,54584,train,model_training,9
50062,mnist_54585,54585,train,model_training,8
50063,mnist_54586,54586,train,model_training,9
50064,mnist_54587,54587,train,model_training,3
50065,mnist_54588,54588,train,model_training,4
50066,mnist_54589,54589,train,model_training,5
50067,mnist_54590,54590,train,model_training,8
50068,mnist_54594,54594,train,model_training,8
50069,mnist_54595,54595,train,model_training,0
50070,mnist_54596,54596,train,model_training,8
50071,mnist_54597,54597,train,model_training,0
50072,mnist_54598,54598,train,model_training,5
50073,mnist_54599,54599,train,model_training,9
50074,mnist_54600,54600,train,model_training,0
50075,mnist_54601,54601,train,model_training,9
50076,mnist_54602,54602,train,model_training,6
50077,mnist_54603,54603,train,model_training,3
50078,mnist_54604,54604,train,model_training,5
50079,mnist_54605,54605,train,model_training,1
50080,mnist_54606,54606,train,model_training,7
50081,mnist_54607,54607,train,model_training,1
50082,mnist_54608,54608,train,model_training,0
50083,mnist_54609,54609,train,model_training,0
50084,mnist_54610,54610,train,model_training,6
50085,mnist_54611,54611,train,model_training,1
50086,mnist_54612,54612,train,model_training,8
50087,mnist_54613,54613,train,model_training,2
50088,mnist_54614,54614,train,model_training,1
50089,mnist_54615,54615,train,model_training,3
50090,mnist_54616,54616,train,model_training,3
50091,mnist_54617,54617,train,model_training,4
50092,mnist_54618,54618,train,model_training,6
50093,mnist_54619,54619,train,model_training,5
50094,mnist_54620,54620,train,model_training,0
50095,mnist_54621,54621,train,model_training,6
50096,mnist_54622,54622,train,model_training,3
50097,mnist_54623,54623,train,model_training,7
50098,mnist_54624,54624,train,model_training,8
50099,mnist_54625,54625,train,model_training,8
50100,mnist_54626,54626,train,model_training,8
50101,mnist_54627,54627,train,model_training,9
50102,mnist_54628,54628,train,model_training,4
50103,mnist_54629,54629,train,model_training,0
50104,mnist_54630,54630,train,model_training,6
50105,mnist_54631,54631,train,model_training,1
50106,mnist_54632,54632,train,model_training,7
50107,mnist_54635,54635,train,model_training,3
50108,mnist_54636,54636,train,model_training,8
50109,mnist_54637,54637,train,model_training,4
50110,mnist_54638,54638,train,model_training,7
50111,mnist_54639,54639,train,model_training,5
50112,mnist_54640,54640,train,model_training,5
50113,mnist_54641,54641,train,model_training,6
50114,mnist_54642,54642,train,model_training,0
50115,mnist_54643,54643,train,model_training,7
50116,mnist_54644,54644,train,model_training,7
50117,mnist_54645,54645,train,model_training,8
50118,mnist_54646,54646,train,model_training,6
50119,mnist_54647,54647,train,model_training,9
50120,mnist_54648,54648,train,model_training,3
50121,mnist_54649,54649,train,model_training,0
50122,mnist_54650,54650,train,model_training,4
50123,mnist_54651,54651,train,model_training,1
50124,mnist_54652,54652,train,model_training,6
50125,mnist_54653,54653,train,model_training,2
50126,mnist_54654,54654,train,model_training,8
50127,mnist_54655,54655,train,model_training,3
50128,mnist_54656,54656,train,model_training,8
50129,mnist_54657,54657,train,model_training,4
50130,mnist_54658,54658,train,model_training,3
50131,mnist_54659,54659,train,model_training,5
50132,mnist_54660,54660,train,model_training,3
50133,mnist_54661,54661,train,model_training,6
50134,mnist_54662,54662,train,model_training,6
50135,mnist_54663,54663,train,model_training,7
50136,mnist_54664,54664,train,model_training,1
50137,mnist_54665,54665,train,model_training,8
50138,mnist_54666,54666,train,model_training,9
50139,mnist_54667,54667,train,model_training,9
50140,mnist_54668,54668,train,model_training,4
50141,mnist_54669,54669,train,model_training,7
50142,mnist_54671,54671,train,model_training,5
50143,mnist_54672,54672,train,model_training,4
50144,mnist_54673,54673,train,model_training,5
50145,mnist_54674,54674,train,model_training,2
50146,mnist_54676,54676,train,model_training,2
50147,mnist_54677,54677,train,model_training,9
50148,mnist_54678,54678,train,model_training,7
50149,mnist_54679,54679,train,model_training,9
50150,mnist_54680,54680,train,model_training,2
50151,mnist_54681,54681,train,model_training,7
50152,mnist_54682,54682,train,model_training,2
50153,mnist_54683,54683,train,model_training,1
50154,mnist_54684,54684,train,model_training,8
50155,mnist_54685,54685,train,model_training,0
50156,mnist_54687,54687,train,model_training,9
50157,mnist_54688,54688,train,model_training,7
50158,mnist_54689,54689,train,model_training,0
50159,mnist_54690,54690,train,model_training,0
50160,mnist_54692,54692,train,model_training,1
50161,mnist_54693,54693,train,model_training,1
50162,mnist_54694,54694,train,model_training,3
50163,mnist_54695,54695,train,model_training,7
50164,mnist_54696,54696,train,model_training,7
50165,mnist_54697,54697,train,model_training,3
50166,mnist_54698,54698,train,model_training,9
50167,mnist_54700,54700,train,model_training,3
50168,mnist_54701,54701,train,model_training,8
50169,mnist_54702,54702,train,model_training,9
50170,mnist_54703,54703,train,model_training,0
50171,mnist_54704,54704,train,model_training,3
50172,mnist_54705,54705,train,model_training,8
50173,mnist_54706,54706,train,model_training,3
50174,mnist_54707,54707,train,model_training,3
50175,mnist_54708,54708,train,model_training,1
50176,mnist_54709,54709,train,model_training,2
50177,mnist_54710,54710,train,model_training,4
50178,mnist_54711,54711,train,model_training,0
50179,mnist_54712,54712,train,model_training,8
50180,mnist_54713,54713,train,model_training,9
50181,mnist_54714,54714,train,model_training,2
50182,mnist_54715,54715,train,model_training,0
50183,mnist_54716,54716,train,model_training,1
50184,mnist_54717,54717,train,model_training,6
50185,mnist_54719,54719,train,model_training,1
50186,mnist_54720,54720,train,model_training,1
50187,mnist_54721,54721,train,model_training,7
50188,mnist_54722,54722,train,model_training,3
50189,mnist_54723,54723,train,model_training,5
50190,mnist_54724,54724,train,model_training,3
50191,mnist_54725,54725,train,model_training,8
50192,mnist_54726,54726,train,model_training,8
50193,mnist_54727,54727,train,model_training,3
50194,mnist_54728,54728,train,model_training,0
50195,mnist_54729,54729,train,model_training,4
50196,mnist_54730,54730,train,model_training,3
50197,mnist_54732,54732,train,model_training,7
50198,mnist_54733,54733,train,model_training,6
50199,mnist_54734,54734,train,model_training,7
50200,mnist_54735,54735,train,model_training,3
50201,mnist_54736,54736,train,model_training,3
50202,mnist_54738,54738,train,model_training,9
50203,mnist_54739,54739,train,model_training,3
50204,mnist_54740,54740,train,model_training,7
50205,mnist_54741,54741,train,model_training,8
50206,mnist_54742,54742,train,model_training,4
50207,mnist_54743,54743,train,model_training,9
50208,mnist_54744,54744,train,model_training,5
50209,mnist_54745,54745,train,model_training,4
50210,mnist_54746,54746,train,model_training,3
50211,mnist_54748,54748,train,model_training,4
50212,mnist_54749,54749,train,model_training,8
50213,mnist_54750,54750,train,model_training,5
50214,mnist_54751,54751,train,model_training,7
50215,mnist_54752,54752,train,model_training,1
50216,mnist_54753,54753,train,model_training,1
50217,mnist_54754,54754,train,model_training,2
50218,mnist_54755,54755,train,model_training,0
50219,mnist_54757,54757,train,model_training,8
50220,mnist_54758,54758,train,model_training,2
50221,mnist_54759,54759,train,model_training,7
50222,mnist_54760,54760,train,model_training,7
50223,mnist_54761,54761,train,model_training,7
50224,mnist_54762,54762,train,model_training,2
50225,mnist_54763,54763,train,model_training,9
50226,mnist_54764,54764,train,model_training,0
50227,mnist_54765,54765,train,model_training,2
50228,mnist_54766,54766,train,model_training,9
50229,mnist_54767,54767,train,model_training,3
50230,mnist_54768,54768,train,model_training,2
50231,mnist_54770,54770,train,model_training,4
50232,mnist_54771,54771,train,model_training,6
50233,mnist_54772,54772,train,model_training,3
50234,mnist_54773,54773,train,model_training,1
50235,mnist_54774,54774,train,model_training,5
50236,mnist_54775,54775,train,model_training,1
50237,mnist_54777,54777,train,model_training,4
50238,mnist_54778,54778,train,model_training,4
50239,mnist_54779,54779,train,model_training,5
50240,mnist_54780,54780,train,model_training,3
50241,mnist_54781,54781,train,model_training,5
50242,mnist_54782,54782,train,model_training,3
50243,mnist_54783,54783,train,model_training,0
50244,mnist_54784,54784,train,model_training,1
50245,mnist_54785,54785,train,model_training,4
50246,mnist_54786,54786,train,model_training,1
50247,mnist_54788,54788,train,model_training,6
50248,mnist_54789,54789,train,model_training,7
50249,mnist_54790,54790,train,model_training,2
50250,mnist_54791,54791,train,model_training,4
50251,mnist_54792,54792,train,model_training,7
50252,mnist_54793,54793,train,model_training,9
50253,mnist_54794,54794,train,model_training,2
50254,mnist_54795,54795,train,model_training,2
50255,mnist_54796,54796,train,model_training,2
50256,mnist_54797,54797,train,model_training,3
50257,mnist_54798,54798,train,model_training,3
50258,mnist_54799,54799,train,model_training,6
50259,mnist_54800,54800,train,model_training,0
50260,mnist_54801,54801,train,model_training,4
50261,mnist_54802,54802,train,model_training,6
50262,mnist_54803,54803,train,model_training,1
50263,mnist_54804,54804,train,model_training,0
50264,mnist_54806,54806,train,model_training,2
50265,mnist_54807,54807,train,model_training,4
50266,mnist_54808,54808,train,model_training,0
50267,mnist_54809,54809,train,model_training,1
50268,mnist_54810,54810,train,model_training,0
50269,mnist_54811,54811,train,model_training,5
50270,mnist_54813,54813,train,model_training,4
50271,mnist_54814,54814,train,model_training,4
50272,mnist_54815,54815,train,model_training,2
50273,mnist_54816,54816,train,model_training,1
50274,mnist_54817,54817,train,model_training,0
50275,mnist_54818,54818,train,model_training,7
50276,mnist_54819,54819,train,model_training,4
50277,mnist_54820,54820,train,model_training,6
50278,mnist_54821,54821,train,model_training,8
50279,mnist_54822,54822,train,model_training,0
50280,mnist_54823,54823,train,model_training,6
50281,mnist_54824,54824,train,model_training,1
50282,mnist_54825,54825,train,model_training,1
50283,mnist_54827,54827,train,model_training,9
50284,mnist_54828,54828,train,model_training,5
50285,mnist_54829,54829,train,model_training,3
50286,mnist_54830,54830,train,model_training,6
50287,mnist_54831,54831,train,model_training,2
50288,mnist_54832,54832,train,model_training,0
50289,mnist_54833,54833,train,model_training,0
50290,mnist_54834,54834,train,model_training,2
50291,mnist_54835,54835,train,model_training,0
50292,mnist_54836,54836,train,model_training,0
50293,mnist_54837,54837,train,model_training,2
50294,mnist_54838,54838,train,model_training,2
50295,mnist_54839,54839,train,model_training,5
50296,mnist_54841,54841,train,model_training,6
50297,mnist_54842,54842,train,model_training,8
50298,mnist_54843,54843,train,model_training,9
50299,mnist_54844,54844,train,model_training,0
50300,mnist_54845,54845,train,model_training,3
50301,mnist_54846,54846,train,model_training,8
50302,mnist_54847,54847,train,model_training,6
50303,mnist_54848,54848,train,model_training,2
50304,mnist_54849,54849,train,model_training,3
50305,mnist_54850,54850,train,model_training,9
50306,mnist_54851,54851,train,model_training,6
50307,mnist_54852,54852,train,model_training,4
50308,mnist_54853,54853,train,model_training,0
50309,mnist_54854,54854,train,model_training,2
50310,mnist_54855,54855,train,model_training,1
50311,mnist_54856,54856,train,model_training,3
50312,mnist_54857,54857,train,model_training,2
50313,mnist_54858,54858,train,model_training,3
50314,mnist_54859,54859,train,model_training,3
50315,mnist_54861,54861,train,model_training,4
50316,mnist_54863,54863,train,model_training,7
50317,mnist_54864,54864,train,model_training,1
50318,mnist_54865,54865,train,model_training,0
50319,mnist_54866,54866,train,model_training,2
50320,mnist_54867,54867,train,model_training,3
50321,mnist_54868,54868,train,model_training,5
50322,mnist_54869,54869,train,model_training,4
50323,mnist_54870,54870,train,model_training,8
50324,mnist_54871,54871,train,model_training,7
50325,mnist_54873,54873,train,model_training,0
50326,mnist_54874,54874,train,model_training,9
50327,mnist_54875,54875,train,model_training,1
50328,mnist_54876,54876,train,model_training,1
50329,mnist_54877,54877,train,model_training,2
50330,mnist_54878,54878,train,model_training,4
50331,mnist_54879,54879,train,model_training,3
50332,mnist_54880,54880,train,model_training,5
50333,mnist_54881,54881,train,model_training,4
50334,mnist_54883,54883,train,model_training,5
50335,mnist_54884,54884,train,model_training,8
50336,mnist_54885,54885,train,model_training,6
50337,mnist_54886,54886,train,model_training,1
50338,mnist_54887,54887,train,model_training,7
50339,mnist_54888,54888,train,model_training,3
50340,mnist_54889,54889,train,model_training,8
50341,mnist_54890,54890,train,model_training,7
50342,mnist_54891,54891,train,model_training,7
50343,mnist_54892,54892,train,model_training,3
50344,mnist_54893,54893,train,model_training,2
50345,mnist_54894,54894,train,model_training,2
50346,mnist_54896,54896,train,model_training,8
50347,mnist_54897,54897,train,model_training,1
50348,mnist_54898,54898,train,model_training,3
50349,mnist_54899,54899,train,model_training,4
50350,mnist_54900,54900,train,model_training,0
50351,mnist_54901,54901,train,model_training,1
50352,mnist_54902,54902,train,model_training,5
50353,mnist_54903,54903,train,model_training,4
50354,mnist_54904,54904,train,model_training,5
50355,mnist_54905,54905,train,model_training,9
50356,mnist_54906,54906,train,model_training,4
50357,mnist_54907,54907,train,model_training,6
50358,mnist_54908,54908,train,model_training,2
50359,mnist_54909,54909,train,model_training,8
50360,mnist_54910,54910,train,model_training,3
50361,mnist_54911,54911,train,model_training,4
50362,mnist_54912,54912,train,model_training,7
50363,mnist_54913,54913,train,model_training,5
50364,mnist_54914,54914,train,model_training,5
50365,mnist_54915,54915,train,model_training,3
50366,mnist_54916,54916,train,model_training,8
50367,mnist_54917,54917,train,model_training,7
50368,mnist_54918,54918,train,model_training,4
50369,mnist_54919,54919,train,model_training,8
50370,mnist_54920,54920,train,model_training,8
50371,mnist_54921,54921,train,model_training,4
50372,mnist_54922,54922,train,model_training,0
50373,mnist_54923,54923,train,model_training,6
50374,mnist_54924,54924,train,model_training,2
50375,mnist_54925,54925,train,model_training,7
50376,mnist_54926,54926,train,model_training,8
50377,mnist_54927,54927,train,model_training,0
50378,mnist_54928,54928,train,model_training,5
50379,mnist_54929,54929,train,model_training,6
50380,mnist_54930,54930,train,model_training,3
50381,mnist_54931,54931,train,model_training,1
50382,mnist_54932,54932,train,model_training,5
50383,mnist_54933,54933,train,model_training,6
50384,mnist_54934,54934,train,model_training,5
50385,mnist_54935,54935,train,model_training,8
50386,mnist_54936,54936,train,model_training,4
50387,mnist_54939,54939,train,model_training,0
50388,mnist_54940,54940,train,model_training,7
50389,mnist_54941,54941,train,model_training,0
50390,mnist_54942,54942,train,model_training,0
50391,mnist_54943,54943,train,model_training,0
50392,mnist_54944,54944,train,model_training,9
50393,mnist_54945,54945,train,model_training,6
50394,mnist_54946,54946,train,model_training,1
50395,mnist_54947,54947,train,model_training,1
50396,mnist_54948,54948,train,model_training,6
50397,mnist_54950,54950,train,model_training,8
50398,mnist_54951,54951,train,model_training,2
50399,mnist_54952,54952,train,model_training,3
50400,mnist_54953,54953,train,model_training,3
50401,mnist_54954,54954,train,model_training,8
50402,mnist_54955,54955,train,model_training,9
50403,mnist_54956,54956,train,model_training,2
50404,mnist_54957,54957,train,model_training,7
50405,mnist_54958,54958,train,model_training,8
50406,mnist_54959,54959,train,model_training,6
50407,mnist_54960,54960,train,model_training,4
50408,mnist_54961,54961,train,model_training,9
50409,mnist_54962,54962,train,model_training,9
50410,mnist_54963,54963,train,model_training,1
50411,mnist_54964,54964,train,model_training,7
50412,mnist_54965,54965,train,model_training,9
50413,mnist_54966,54966,train,model_training,7
50414,mnist_54967,54967,train,model_training,0
50415,mnist_54969,54969,train,model_training,6
50416,mnist_54970,54970,train,model_training,5
50417,mnist_54971,54971,train,model_training,7
50418,mnist_54972,54972,train,model_training,3
50419,mnist_54973,54973,train,model_training,2
50420,mnist_54974,54974,train,model_training,1
50421,mnist_54975,54975,train,model_training,5
50422,mnist_54976,54976,train,model_training,3
50423,mnist_54977,54977,train,model_training,3
50424,mnist_54978,54978,train,model_training,2
50425,mnist_54979,54979,train,model_training,1
50426,mnist_54980,54980,train,model_training,0
50427,mnist_54982,54982,train,model_training,0
50428,mnist_54983,54983,train,model_training,3
50429,mnist_54984,54984,train,model_training,9
50430,mnist_54985,54985,train,model_training,0
50431,mnist_54986,54986,train,model_training,8
50432,mnist_54987,54987,train,model_training,2
50433,mnist_54988,54988,train,model_training,5
50434,mnist_54989,54989,train,model_training,9
50435,mnist_54990,54990,train,model_training,8
50436,mnist_54991,54991,train,model_training,4
50437,mnist_54992,54992,train,model_training,4
50438,mnist_54993,54993,train,model_training,9
50439,mnist_54994,54994,train,model_training,6
50440,mnist_54995,54995,train,model_training,7
50441,mnist_54996,54996,train,model_training,3
50442,mnist_54997,54997,train,model_training,0
50443,mnist_54998,54998,train,model_training,4
50444,mnist_54999,54999,train,model_training,0
50445,mnist_55000,55000,train,model_training,1
50446,mnist_55001,55001,train,model_training,2
50447,mnist_55002,55002,train,model_training,8
50448,mnist_55003,55003,train,model_training,7
50449,mnist_55004,55004,train,model_training,4
50450,mnist_55005,55005,train,model_training,4
50451,mnist_55006,55006,train,model_training,0
50452,mnist_55007,55007,train,model_training,9
50453,mnist_55008,55008,train,model_training,3
50454,mnist_55009,55009,train,model_training,9
50455,mnist_55010,55010,train,model_training,5
50456,mnist_55011,55011,train,model_training,2
50457,mnist_55012,55012,train,model_training,6
50458,mnist_55013,55013,train,model_training,9
50459,mnist_55015,55015,train,model_training,8
50460,mnist_55016,55016,train,model_training,6
50461,mnist_55017,55017,train,model_training,3
50462,mnist_55018,55018,train,model_training,6
50463,mnist_55019,55019,train,model_training,6
50464,mnist_55020,55020,train,model_training,8
50465,mnist_55022,55022,train,model_training,8
50466,mnist_55023,55023,train,model_training,0
50467,mnist_55024,55024,train,model_training,4
50468,mnist_55025,55025,train,model_training,4
50469,mnist_55026,55026,train,model_training,8
50470,mnist_55027,55027,train,model_training,0
50471,mnist_55029,55029,train,model_training,0
50472,mnist_55030,55030,train,model_training,0
50473,mnist_55031,55031,train,model_training,1
50474,mnist_55032,55032,train,model_training,2
50475,mnist_55033,55033,train,model_training,2
50476,mnist_55034,55034,train,model_training,7
50477,mnist_55035,55035,train,model_training,3
50478,mnist_55036,55036,train,model_training,1
50479,mnist_55037,55037,train,model_training,4
50480,mnist_55038,55038,train,model_training,3
50481,mnist_55039,55039,train,model_training,6
50482,mnist_55040,55040,train,model_training,2
50483,mnist_55041,55041,train,model_training,7
50484,mnist_55042,55042,train,model_training,5
50485,mnist_55043,55043,train,model_training,8
50486,mnist_55044,55044,train,model_training,2
50487,mnist_55045,55045,train,model_training,0
50488,mnist_55046,55046,train,model_training,1
50489,mnist_55047,55047,train,model_training,1
50490,mnist_55048,55048,train,model_training,0
50491,mnist_55049,55049,train,model_training,2
50492,mnist_55050,55050,train,model_training,3
50493,mnist_55051,55051,train,model_training,3
50494,mnist_55052,55052,train,model_training,7
50495,mnist_55053,55053,train,model_training,4
50496,mnist_55054,55054,train,model_training,3
50497,mnist_55055,55055,train,model_training,5
50498,mnist_55056,55056,train,model_training,0
50499,mnist_55057,55057,train,model_training,6
50500,mnist_55058,55058,train,model_training,5
50501,mnist_55059,55059,train,model_training,7
50502,mnist_55060,55060,train,model_training,5
50503,mnist_55062,55062,train,model_training,3
50504,mnist_55063,55063,train,model_training,9
50505,mnist_55064,55064,train,model_training,9
50506,mnist_55065,55065,train,model_training,0
50507,mnist_55066,55066,train,model_training,6
50508,mnist_55067,55067,train,model_training,1
50509,mnist_55069,55069,train,model_training,2
50510,mnist_55070,55070,train,model_training,2
50511,mnist_55071,55071,train,model_training,3
50512,mnist_55072,55072,train,model_training,9
50513,mnist_55073,55073,train,model_training,4
50514,mnist_55074,55074,train,model_training,4
50515,mnist_55075,55075,train,model_training,5
50516,mnist_55076,55076,train,model_training,5
50517,mnist_55077,55077,train,model_training,6
50518,mnist_55078,55078,train,model_training,7
50519,mnist_55079,55079,train,model_training,7
50520,mnist_55080,55080,train,model_training,1
50521,mnist_55081,55081,train,model_training,8
50522,mnist_55083,55083,train,model_training,1
50523,mnist_55084,55084,train,model_training,7
50524,mnist_55085,55085,train,model_training,4
50525,mnist_55086,55086,train,model_training,7
50526,mnist_55088,55088,train,model_training,7
50527,mnist_55089,55089,train,model_training,2
50528,mnist_55090,55090,train,model_training,7
50529,mnist_55091,55091,train,model_training,3
50530,mnist_55092,55092,train,model_training,9
50531,mnist_55094,55094,train,model_training,7
50532,mnist_55095,55095,train,model_training,0
50533,mnist_55096,55096,train,model_training,6
50534,mnist_55097,55097,train,model_training,9
50535,mnist_55098,55098,train,model_training,4
50536,mnist_55099,55099,train,model_training,5
50537,mnist_55100,55100,train,model_training,2
50538,mnist_55101,55101,train,model_training,4
50539,mnist_55102,55102,train,model_training,9
50540,mnist_55103,55103,train,model_training,3
50541,mnist_55104,55104,train,model_training,3
50542,mnist_55105,55105,train,model_training,0
50543,mnist_55106,55106,train,model_training,3
50544,mnist_55107,55107,train,model_training,8
50545,mnist_55108,55108,train,model_training,5
50546,mnist_55109,55109,train,model_training,4
50547,mnist_55110,55110,train,model_training,0
50548,mnist_55111,55111,train,model_training,6
50549,mnist_55112,55112,train,model_training,6
50550,mnist_55113,55113,train,model_training,7
50551,mnist_55114,55114,train,model_training,9
50552,mnist_55115,55115,train,model_training,0
50553,mnist_55116,55116,train,model_training,3
50554,mnist_55117,55117,train,model_training,7
50555,mnist_55118,55118,train,model_training,8
50556,mnist_55119,55119,train,model_training,7
50557,mnist_55120,55120,train,model_training,9
50558,mnist_55121,55121,train,model_training,1
50559,mnist_55123,55123,train,model_training,6
50560,mnist_55124,55124,train,model_training,4
50561,mnist_55125,55125,train,model_training,9
50562,mnist_55126,55126,train,model_training,9
50563,mnist_55127,55127,train,model_training,1
50564,mnist_55128,55128,train,model_training,8
50565,mnist_55129,55129,train,model_training,2
50566,mnist_55130,55130,train,model_training,0
50567,mnist_55132,55132,train,model_training,8
50568,mnist_55133,55133,train,model_training,3
50569,mnist_55134,55134,train,model_training,6
50570,mnist_55135,55135,train,model_training,6
50571,mnist_55136,55136,train,model_training,4
50572,mnist_55138,55138,train,model_training,6
50573,mnist_55139,55139,train,model_training,3
50574,mnist_55140,55140,train,model_training,1
50575,mnist_55142,55142,train,model_training,1
50576,mnist_55143,55143,train,model_training,6
50577,mnist_55144,55144,train,model_training,3
50578,mnist_55145,55145,train,model_training,8
50579,mnist_55146,55146,train,model_training,8
50580,mnist_55147,55147,train,model_training,7
50581,mnist_55148,55148,train,model_training,5
50582,mnist_55149,55149,train,model_training,2
50583,mnist_55150,55150,train,model_training,1
50584,mnist_55151,55151,train,model_training,3
